RequirementCode|RequirementTitle|RequirementDesc|RequirementCategory|Telemetry|Control|Metric|ValueFormula|Interpretation|IndustryBench|Regulation|Rule|Geography|BaselineFlag
UNX-015|The Chair noted that in keeping with its function as a think tank and a catalyser of ideas, and in order to ensure strong ethical and human rights guardrails for artificial intelligence, the Committee provided a platform to develop a joint United Nations system input on the draft recommendation.|Imported from PDF source: N2034134.PDF|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: N2034134.PDF|N/A|UN Policies|The Chair noted that in keeping with its function as a think tank and a catalyser of ideas, and in order to ensure strong ethical and human rights guardrails for artificial intelligence, the Committee provided a platform to develop a joint United Nations system input on the draft recommendation.|United Nations|Not Baseline
UNX-015|The Chair noted that in keeping with its function as a think tank and a catalyser of ideas, and in order to ensure strong ethical and human rights guardrails for artificial intelligence, the Committee provided a platform to develop a joint United Nations system input on the draft recommendation.|Imported from PDF source: N2034134.PDF|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: N2034134.PDF|N/A|UN Policies|The Chair noted that in keeping with its function as a think tank and a catalyser of ideas, and in order to ensure strong ethical and human rights guardrails for artificial intelligence, the Committee provided a platform to develop a joint United Nations system input on the draft recommendation.|United Nations|Not Baseline
UNX-016|Businesses that adapt their human rights due diligence processes to account for risks associated with AI procurement and deployment should also ensure alignment with the Guiding Principles on Business and Human Rights by assessing whether the intended objectives of AI systems align with the responsibility to respect human rights.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507016.pdf|0.05|UN Policies|Businesses that adapt their human rights due diligence processes to account for risks associated with AI procurement and deployment should also ensure alignment with the Guiding Principles on Business and Human Rights by assessing whether the intended objectives of AI systems align with the responsibility to respect human rights.|United Nations|Baseline
UNX-016|Businesses that adapt their human rights due diligence processes to account for risks associated with AI procurement and deployment should also ensure alignment with the Guiding Principles on Business and Human Rights by assessing whether the intended objectives of AI systems align with the responsibility to respect human rights.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|Businesses that adapt their human rights due diligence processes to account for risks associated with AI procurement and deployment should also ensure alignment with the Guiding Principles on Business and Human Rights by assessing whether the intended objectives of AI systems align with the responsibility to respect human rights.|United Nations|Baseline
UNX-017|For instance, the Business Council for Ethics of AI is a collaborative initiative between UNESCO and businesses developing or deploying AI to ensure that AI respects human rights.|Imported from PDF source: g2507016.pdf|Solution Design|NO|Explainability|ai.explain.coverage_rate|(explained_outputs / total_outputs) * 100|Imported from PDF source: g2507016.pdf|N/A|UN Policies|For instance, the Business Council for Ethics of AI is a collaborative initiative between UNESCO and businesses developing or deploying AI to ensure that AI respects human rights.|United Nations|Not Baseline
UNX-017|For instance, the Business Council for Ethics of AI is a collaborative initiative between UNESCO and businesses developing or deploying AI to ensure that AI respects human rights.|Imported from PDF source: g2507016.pdf|Solution Design|NO|Explainability|ai.explain.user_satisfaction|mean(explanation_rating 1-5)|Imported from PDF source: g2507016.pdf|N/A|UN Policies|For instance, the Business Council for Ethics of AI is a collaborative initiative between UNESCO and businesses developing or deploying AI to ensure that AI respects human rights.|United Nations|Not Baseline
UNX-018|Businesses can also use their leverage within business relationships to encourage or require third-party AI providers to ensure that human rights impacts are addressed and to provide for or cooperate with remediation processes so tha t effective remedy is available to those who have been adversely affected by the use of AI systems.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507016.pdf|0.05|UN Policies|Businesses can also use their leverage within business relationships to encourage or require third-party AI providers to ensure that human rights impacts are addressed and to provide for or cooperate with remediation processes so tha t effective remedy is available to those who have been adversely affected by the use of AI systems.|United Nations|Baseline
UNX-018|Businesses can also use their leverage within business relationships to encourage or require third-party AI providers to ensure that human rights impacts are addressed and to provide for or cooperate with remediation processes so tha t effective remedy is available to those who have been adversely affected by the use of AI systems.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|Businesses can also use their leverage within business relationships to encourage or require third-party AI providers to ensure that human rights impacts are addressed and to provide for or cooperate with remediation processes so tha t effective remedy is available to those who have been adversely affected by the use of AI systems.|United Nations|Baseline
UNX-019|The key is to ensure that information is clear, accurate, timely, culturally sensitive and accessible to all stakeholders, with special atte ntion paid to groups at heightened risk of harm.|Imported from PDF source: g2507016.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: g2507016.pdf|N/A|UN Policies|The key is to ensure that information is clear, accurate, timely, culturally sensitive and accessible to all stakeholders, with special atte ntion paid to groups at heightened risk of harm.|United Nations|Not Baseline
UNX-019|The key is to ensure that information is clear, accurate, timely, culturally sensitive and accessible to all stakeholders, with special atte ntion paid to groups at heightened risk of harm.|Imported from PDF source: g2507016.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: g2507016.pdf|N/A|UN Policies|The key is to ensure that information is clear, accurate, timely, culturally sensitive and accessible to all stakeholders, with special atte ntion paid to groups at heightened risk of harm.|United Nations|Not Baseline
UNX-020|In relation to this, the Working Group highlights the need for the active involvement of workers and their representatives, including labour unions, in discussions regarding the deployment of AI systems, and the importance of establishing clear guidelines for the deployment of AI systems in the workplace, particularly in the outsourcing of human resources functions, to ensure rights -respecting practices.|Imported from PDF source: g2507016.pdf|Data Integration|YES|Resource Management|ai.resources.compute_cost|sum(compute_costs) for period|Imported from PDF source: g2507016.pdf|N/A|UN Policies|In relation to this, the Working Group highlights the need for the active involvement of workers and their representatives, including labour unions, in discussions regarding the deployment of AI systems, and the importance of establishing clear guidelines for the deployment of AI systems in the workplace, particularly in the outsourcing of human resources functions, to ensure rights -respecting practices.|United Nations|Not Baseline
UNX-020|In relation to this, the Working Group highlights the need for the active involvement of workers and their representatives, including labour unions, in discussions regarding the deployment of AI systems, and the importance of establishing clear guidelines for the deployment of AI systems in the workplace, particularly in the outsourcing of human resources functions, to ensure rights -respecting practices.|Imported from PDF source: g2507016.pdf|Data Integration|YES|Resource Management|ai.resources.token_usage|sum(prompt_tokens + completion_tokens) for period|Imported from PDF source: g2507016.pdf|N/A|UN Policies|In relation to this, the Working Group highlights the need for the active involvement of workers and their representatives, including labour unions, in discussions regarding the deployment of AI systems, and the importance of establishing clear guidelines for the deployment of AI systems in the workplace, particularly in the outsourcing of human resources functions, to ensure rights -respecting practices.|United Nations|Not Baseline
UNX-021|To be aligned with the Guiding Principles on Business and Human Rights, businesses must establish or participate in effective operational-level grievance mechanisms that provide affected individuals and communities with avenues for early and direct resolution of grievances related to human rights abuses.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507016.pdf|0.05|UN Policies|To be aligned with the Guiding Principles on Business and Human Rights, businesses must establish or participate in effective operational-level grievance mechanisms that provide affected individuals and communities with avenues for early and direct resolution of grievances related to human rights abuses.|United Nations|Baseline
UNX-021|To be aligned with the Guiding Principles on Business and Human Rights, businesses must establish or participate in effective operational-level grievance mechanisms that provide affected individuals and communities with avenues for early and direct resolution of grievances related to human rights abuses.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|To be aligned with the Guiding Principles on Business and Human Rights, businesses must establish or participate in effective operational-level grievance mechanisms that provide affected individuals and communities with avenues for early and direct resolution of grievances related to human rights abuses.|United Nations|Baseline
UNX-022|Theref ore, the starting point for States and businesses when procuring and deploying AI systems is implementing the Guiding Principles, including requiring robust human rights impact assessments and human rights due diligence, to ensure that they are people-centred.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507016.pdf|0.05|UN Policies|Theref ore, the starting point for States and businesses when procuring and deploying AI systems is implementing the Guiding Principles, including requiring robust human rights impact assessments and human rights due diligence, to ensure that they are people-centred.|United Nations|Baseline
UNX-022|Theref ore, the starting point for States and businesses when procuring and deploying AI systems is implementing the Guiding Principles, including requiring robust human rights impact assessments and human rights due diligence, to ensure that they are people-centred.|Imported from PDF source: g2507016.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|Theref ore, the starting point for States and businesses when procuring and deploying AI systems is implementing the Guiding Principles, including requiring robust human rights impact assessments and human rights due diligence, to ensure that they are people-centred.|United Nations|Baseline
UNX-023|The Working Group recommends that, with regard to AI procurement and deployment, States: (a) Strengthen global cooperation to address the international impacts of AI procurement and deployment and ensure accountability in global AI governance, including by establishing common standards, interoperable frameworks, clear institutional roles and definitions of key terms|Imported from PDF source: g2507016.pdf|Corporate Oversight|NO|Roles and Resources|ai.governance.role_fill_rate|(filled_governance_roles / defined_governance_roles) * 100|Imported from PDF source: g2507016.pdf|N/A|UN Policies|The Working Group recommends that, with regard to AI procurement and deployment, States: (a) Strengthen global cooperation to address the international impacts of AI procurement and deployment and ensure accountability in global AI governance, including by establishing common standards, interoperable frameworks, clear institutional roles and definitions of key terms|United Nations|Not Baseline
UNX-024|Whenever a company needs to prioritize where to focus in taking steps to address impacts, it should use a principled approach focused on the severit y of the risks to people.31 Under the Guiding Principles on Business and Human Rights, the severity of impacts should be judged on their scale, scope and irremediability.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507467.pdf|0.05|UN Policies|Whenever a company needs to prioritize where to focus in taking steps to address impacts, it should use a principled approach focused on the severit y of the risks to people.31 Under the Guiding Principles on Business and Human Rights, the severity of impacts should be judged on their scale, scope and irremediability.|United Nations|Baseline
UNX-024|Whenever a company needs to prioritize where to focus in taking steps to address impacts, it should use a principled approach focused on the severit y of the risks to people.31 Under the Guiding Principles on Business and Human Rights, the severity of impacts should be judged on their scale, scope and irremediability.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|Whenever a company needs to prioritize where to focus in taking steps to address impacts, it should use a principled approach focused on the severit y of the risks to people.31 Under the Guiding Principles on Business and Human Rights, the severity of impacts should be judged on their scale, scope and irremediability.|United Nations|Baseline
UNX-025|In the Guiding Principles on Business and Human Rights, proportionality is emphasized: the higher the risk, the more complex the processes should be.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507467.pdf|0.05|UN Policies|In the Guiding Principles on Business and Human Rights, proportionality is emphasized: the higher the risk, the more complex the processes should be.|United Nations|Baseline
UNX-025|In the Guiding Principles on Business and Human Rights, proportionality is emphasized: the higher the risk, the more complex the processes should be.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|In the Guiding Principles on Business and Human Rights, proportionality is emphasized: the higher the risk, the more complex the processes should be.|United Nations|Baseline
UNX-026|Robust regulation should incorporate human rights due diligence, including human rights impact assessments of the AI life cycle from design, development and deployment to end use, with the full range of human rights considered.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|AI Impact Assessment Lifecycle|ai.core.drift_score|KL_divergence(baseline_dist, current_dist)|Imported from PDF source: g2507467.pdf|0.15|UN Policies|Robust regulation should incorporate human rights due diligence, including human rights impact assessments of the AI life cycle from design, development and deployment to end use, with the full range of human rights considered.|United Nations|Not Baseline
UNX-026|Robust regulation should incorporate human rights due diligence, including human rights impact assessments of the AI life cycle from design, development and deployment to end use, with the full range of human rights considered.|Imported from PDF source: g2507467.pdf|Risk & Compliance|NO|AI Impact Assessment Lifecycle|ai.risk.drift_to_limit_ratio|ai.core.drift_score / 0.05|Your drift-to-limit ratio is {value}. Values <= 1 indicate impact drift is within tolerance.|0.80|UN Policies|Robust regulation should incorporate human rights due diligence, including human rights impact assessments of the AI life cycle from design, development and deployment to end use, with the full range of human rights considered.|United Nations|Not Baseline
UNX-027|64 Three types of mechanisms to ensure effective remedies are identified in the Guiding Principles on Business and Human Rights: judicial mechanisms, State-based non-judicial mechanisms and non-State-based grievance mechanisms.65 In the Guiding Principles, States are urged to take appropriate steps to prevent, investigate, punish and redress such abuses occurring within their jurisdiction.|Imported from PDF source: g2507467.pdf|Solution Design|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Imported from PDF source: g2507467.pdf|0.10|UN Policies|64 Three types of mechanisms to ensure effective remedies are identified in the Guiding Principles on Business and Human Rights: judicial mechanisms, State-based non-judicial mechanisms and non-State-based grievance mechanisms.65 In the Guiding Principles, States are urged to take appropriate steps to prevent, investigate, punish and redress such abuses occurring within their jurisdiction.|United Nations|Not Baseline
UNX-027|64 Three types of mechanisms to ensure effective remedies are identified in the Guiding Principles on Business and Human Rights: judicial mechanisms, State-based non-judicial mechanisms and non-State-based grievance mechanisms.65 In the Guiding Principles, States are urged to take appropriate steps to prevent, investigate, punish and redress such abuses occurring within their jurisdiction.|Imported from PDF source: g2507467.pdf|Solution Design|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Imported from PDF source: g2507467.pdf|N/A|UN Policies|64 Three types of mechanisms to ensure effective remedies are identified in the Guiding Principles on Business and Human Rights: judicial mechanisms, State-based non-judicial mechanisms and non-State-based grievance mechanisms.65 In the Guiding Principles, States are urged to take appropriate steps to prevent, investigate, punish and redress such abuses occurring within their jurisdiction.|United Nations|Not Baseline
UNX-028|As part of their corporate responsibility to respect human rights, technology companies should adopt gender -sensitive policies and practices across their organizations and value chains to prevent harm to women’s and girls’ rights from AI products and services, considering their prominent decision-making power in the marketplace regarding the design of gender -sensitive products and services.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507467.pdf|0.05|UN Policies|As part of their corporate responsibility to respect human rights, technology companies should adopt gender -sensitive policies and practices across their organizations and value chains to prevent harm to women’s and girls’ rights from AI products and services, considering their prominent decision-making power in the marketplace regarding the design of gender -sensitive products and services.|United Nations|Baseline
UNX-028|As part of their corporate responsibility to respect human rights, technology companies should adopt gender -sensitive policies and practices across their organizations and value chains to prevent harm to women’s and girls’ rights from AI products and services, considering their prominent decision-making power in the marketplace regarding the design of gender -sensitive products and services.|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|As part of their corporate responsibility to respect human rights, technology companies should adopt gender -sensitive policies and practices across their organizations and value chains to prevent harm to women’s and girls’ rights from AI products and services, considering their prominent decision-making power in the marketplace regarding the design of gender -sensitive products and services.|United Nations|Baseline
UNX-029|Companies developing and deploying AI should, in line with applicable international standards, including the Guiding Principles on Business and Human Rights: (a) Have a policy commitment in place that sets out their approach to safeguarding human rights from adverse impacts resulting from their AI products and services and embed human rights considerations into the AI life cycle, including in relevant policies, risk assessments and decision-making processes|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.core.error_rate|mean(ai.core.error_rate) over 7d|Imported from PDF source: g2507467.pdf|0.05|UN Policies|Companies developing and deploying AI should, in line with applicable international standards, including the Guiding Principles on Business and Human Rights: (a) Have a policy commitment in place that sets out their approach to safeguarding human rights from adverse impacts resulting from their AI products and services and embed human rights considerations into the AI life cycle, including in relevant policies, risk assessments and decision-making processes|United Nations|Baseline
UNX-029|Companies developing and deploying AI should, in line with applicable international standards, including the Guiding Principles on Business and Human Rights: (a) Have a policy commitment in place that sets out their approach to safeguarding human rights from adverse impacts resulting from their AI products and services and embed human rights considerations into the AI life cycle, including in relevant policies, risk assessments and decision-making processes|Imported from PDF source: g2507467.pdf|Risk & Compliance|YES|Risk Identification|ai.risk.error_to_limit_ratio|ai.core.error_rate / 0.05|Your error-to-limit ratio is {value}. Values <= 1 indicate identified risk is within tolerance.|0.80|UN Policies|Companies developing and deploying AI should, in line with applicable international standards, including the Guiding Principles on Business and Human Rights: (a) Have a policy commitment in place that sets out their approach to safeguarding human rights from adverse impacts resulting from their AI products and services and embed human rights considerations into the AI life cycle, including in relevant policies, risk assessments and decision-making processes|United Nations|Baseline
UNX-030|The United Nations should continue to promote and disseminate the Guiding Principles on Business and Human Rights throughout the AI life cycle, including by engaging with companies developing and deploying AI, companies procuring AI, States, civil society actors, national human rights institutions and other key actors.|Imported from PDF source: g2507467.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: g2507467.pdf|N/A|UN Policies|The United Nations should continue to promote and disseminate the Guiding Principles on Business and Human Rights throughout the AI life cycle, including by engaging with companies developing and deploying AI, companies procuring AI, States, civil society actors, national human rights institutions and other key actors.|United Nations|Not Baseline
UNX-030|The United Nations should continue to promote and disseminate the Guiding Principles on Business and Human Rights throughout the AI life cycle, including by engaging with companies developing and deploying AI, companies procuring AI, States, civil society actors, national human rights institutions and other key actors.|Imported from PDF source: g2507467.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: g2507467.pdf|N/A|UN Policies|The United Nations should continue to promote and disseminate the Guiding Principles on Business and Human Rights throughout the AI life cycle, including by engaging with companies developing and deploying AI, companies procuring AI, States, civil society actors, national human rights institutions and other key actors.|United Nations|Not Baseline
UNX-031|Such uses are to be indicated during the milestone reviews of assessment drafts, with information on their purpose, context and verification to ensure traceability and accountability.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: k2502771.pdf|N/A|UN Policies|Such uses are to be indicated during the milestone reviews of assessment drafts, with information on their purpose, context and verification to ensure traceability and accountability.|United Nations|Not Baseline
UNX-031|Such uses are to be indicated during the milestone reviews of assessment drafts, with information on their purpose, context and verification to ensure traceability and accountability.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: k2502771.pdf|N/A|UN Policies|Such uses are to be indicated during the milestone reviews of assessment drafts, with information on their purpose, context and verification to ensure traceability and accountability.|United Nations|Not Baseline
UNX-032|• review the DMRs from corresponding assessment TSUs to ensure alignment with the data and knowledge management policy.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: k2502771.pdf|N/A|UN Policies|• review the DMRs from corresponding assessment TSUs to ensure alignment with the data and knowledge management policy.|United Nations|Not Baseline
UNX-032|• review the DMRs from corresponding assessment TSUs to ensure alignment with the data and knowledge management policy.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: k2502771.pdf|N/A|UN Policies|• review the DMRs from corresponding assessment TSUs to ensure alignment with the data and knowledge management policy.|United Nations|Not Baseline
UNX-033|• review DMRs upon request from the TSU on data and knowledge management to ensure alignment with ILK and IPLC considerations.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: k2502771.pdf|N/A|UN Policies|• review DMRs upon request from the TSU on data and knowledge management to ensure alignment with ILK and IPLC considerations.|United Nations|Not Baseline
UNX-033|• review DMRs upon request from the TSU on data and knowledge management to ensure alignment with ILK and IPLC considerations.|Imported from PDF source: k2502771.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: k2502771.pdf|N/A|UN Policies|• review DMRs upon request from the TSU on data and knowledge management to ensure alignment with ILK and IPLC considerations.|United Nations|Not Baseline
UNX-034|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the Personal data protection and privacy principles, also to ensure t he integrity of the data used.|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|Risk & Compliance|NO|Personal Data|ai.privacy.consent_rate|(consented_records / required_consent_records) * 100|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|N/A|UN Policies|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the Personal data protection and privacy principles, also to ensure t he integrity of the data used.|United Nations|Not Baseline
UNX-034|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the Personal data protection and privacy principles, also to ensure t he integrity of the data used.|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|Risk & Compliance|NO|Personal Data|ai.privacy.dsr_response_time|mean(days_from_request_to_response)|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|N/A|UN Policies|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the Personal data protection and privacy principles, also to ensure t he integrity of the data used.|United Nations|Not Baseline
UNX-035|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the personal data protection and privacy principles, also to ensure the integrity of the data used.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Personal Data|ai.privacy.consent_rate|(consented_records / required_consent_records) * 100|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the personal data protection and privacy principles, also to ensure the integrity of the data used.|United Nations|Not Baseline
UNX-035|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the personal data protection and privacy principles, also to ensure the integrity of the data used.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Personal Data|ai.privacy.dsr_response_time|mean(days_from_request_to_response)|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|When the use of artificial intelligence systems is considered, adequate data protection frameworks and data governance mechanisms should be established or enhanced, in line with the personal data protection and privacy principles, also to ensure the integrity of the data used.|United Nations|Not Baseline
UNX-036|Transparency and explainability United Nations system organizations should ensure the transparency and explainabilit y of artificial intelligence systems that they use, at all stages of their life cycles, and of decision -making processes involving such systems.|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|Solution Design|NO|Explainability|ai.explain.coverage_rate|(explained_outputs / total_outputs) * 100|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|N/A|UN Policies|Transparency and explainability United Nations system organizations should ensure the transparency and explainabilit y of artificial intelligence systems that they use, at all stages of their life cycles, and of decision -making processes involving such systems.|United Nations|Not Baseline
UNX-036|Transparency and explainability United Nations system organizations should ensure the transparency and explainabilit y of artificial intelligence systems that they use, at all stages of their life cycles, and of decision -making processes involving such systems.|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|Solution Design|NO|Explainability|ai.explain.user_satisfaction|mean(explanation_rating 1-5)|Imported from PDF source: United Nations - CEB_2022_2_Add.1 (AI ethics principles).pdf|N/A|UN Policies|Transparency and explainability United Nations system organizations should ensure the transparency and explainabilit y of artificial intelligence systems that they use, at all stages of their life cycles, and of decision -making processes involving such systems.|United Nations|Not Baseline
UNX-037|The organization should define linkages to and dependencies on other existing risk assessments, such as those related to data protection and privacy or human rights risks, that should be carried out regularly throughout the lifecycle of the AI system and define how to address overlap and implementation of all necessary assessments.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|The organization should define linkages to and dependencies on other existing risk assessments, such as those related to data protection and privacy or human rights risks, that should be carried out regularly throughout the lifecycle of the AI system and define how to address overlap and implementation of all necessary assessments.|United Nations|Not Baseline
UNX-037|The organization should define linkages to and dependencies on other existing risk assessments, such as those related to data protection and privacy or human rights risks, that should be carried out regularly throughout the lifecycle of the AI system and define how to address overlap and implementation of all necessary assessments.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|The organization should define linkages to and dependencies on other existing risk assessments, such as those related to data protection and privacy or human rights risks, that should be carried out regularly throughout the lifecycle of the AI system and define how to address overlap and implementation of all necessary assessments.|United Nations|Not Baseline
UNX-038|All personal data should be processed in accordance with the UN Principles on Personal Data Protection and Privacy.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Personal Data|ai.privacy.consent_rate|(consented_records / required_consent_records) * 100|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|All personal data should be processed in accordance with the UN Principles on Personal Data Protection and Privacy.|United Nations|Not Baseline
UNX-038|All personal data should be processed in accordance with the UN Principles on Personal Data Protection and Privacy.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Risk & Compliance|NO|Personal Data|ai.privacy.dsr_response_time|mean(days_from_request_to_response)|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|All personal data should be processed in accordance with the UN Principles on Personal Data Protection and Privacy.|United Nations|Not Baseline
UNX-039|Transparency and explainability United Nations system organizations should ensure the transparency and explainability of artificial intelligence systems that they use, at all stages of their life cycles, and of decision-making processes involving such systems.|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|Solution Design|NO|Explainability|ai.explain.coverage_rate|(explained_outputs / total_outputs) * 100|Imported from PDF source: United Nations - Framework for a Model Policy on the  Responsible Use of AI in UN System_0.pdf|N/A|UN Policies|Transparency and explainability United Nations system organizations should ensure the transparency and explainability of artificial intelligence systems that they use, at all stages of their life cycles, and of decision-making processes involving such systems.|United Nations|Not Baseline
